workbook,target,sheet,role,pollutant,original_column,original_header,rows,source_numeric_cells,source_blank_cells,source_non_numeric_cells,export_numeric_cells,export_blank_cells,source_numeric_sum,export_numeric_sum,prior_export_numeric_sum,changed_values_from_prior_export,matched_cells,mismatched_cells,sum_equal
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,VOC,CE,VOC（t）,4160,4160,0,0,4160,0,9444.9663670854563948011,9444.9663670854563948011,31973.7683658100434690687,4140,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,NH3,CF,NH3（t）,4160,4160,0,0,4160,0,0,0.0,0.0,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,SO2,CN,SO2（t）,4160,4160,0,0,4160,0,3344.6504901994471154239,3344.6504901994471154239,3344.6504901994471154239,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,NOx,CO,NOx（t）,4160,4160,0,0,4160,0,12436.778857330099626015,12436.778857330099626015,12436.778857330099626015,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,CO,CP,CO（t）,4160,4160,0,0,4160,0,21259.66059792804542789,21259.66059792804542789,21259.66059792804542789,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,PM10,CQ,PM10（t）,4160,4160,0,0,4160,0,3746.48844981389744985401,3746.48844981389744985401,2287.92513664713407585851,295,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,PM2.5,CR,PM2.5（t）,4160,4160,0,0,4160,0,2287.92513664713407585851,2287.92513664713407585851,76.81907817215849251781,4140,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,BC,CS,BC（t）,4160,4160,0,0,4160,0,76.81907817215849251781,76.81907817215849251781,19.522628844686349934992,813,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,OC,CT,OC（t）,4160,4160,0,0,4160,0,19.522628844686349934992,19.522628844686349934992,7098.6663670854563948011,4140,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,VOC,CU,VOC（t）,4160,4160,0,0,4160,0,7098.6663670854563948011,7098.6663670854563948011,3746.48844981389744985401,4140,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,NH3,CV,NH3（t）,4160,4160,0,0,4160,0,0,0.0,0.0,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,SO2,CA,SO2（t）,426,426,0,0,426,0,1805902.000961839690417943,1805902.000961839690417943,1805902.000961839690417943,0,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,NOx,CB,NOx（t）,426,426,0,0,426,0,1280726.65935851777990356,1280726.65935851777990356,1280726.65935851777990356,0,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,CO,CC,CO（t）,426,426,0,0,426,0,371570.093290694556506339,371570.093290694556506339,371570.093290694556506339,0,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,PM10,CD,PM10（t）,426,426,0,0,426,0,4309249.723288352615864464,4309249.723288352615864464,1108806.245484273025965664,254,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,PM2.5,CE,PM2.5（t）,426,426,0,0,426,0,1108806.245484273025965664,1108806.245484273025965664,2226.96495132664029463237,426,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,BC,CF,BC（t）,426,426,0,0,426,0,2226.96495132664029463237,2226.96495132664029463237,18.34844957065612779407,265,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,OC,CG,OC（t）,426,426,0,0,426,0,18.34844957065612779407,18.34844957065612779407,8986.525374233460602540,426,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,VOC,CH,VOC（t）,426,426,0,0,426,0,8986.525374233460602540,8986.525374233460602540,4309249.723288352615864464,426,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,NH3,CI,NH3（t）,426,426,0,0,426,0,5.700919209486166,5.700919209486166,5.700919209486166,0,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,SO2,CQ,SO2（t）,426,426,0,0,426,0,47203.075405303302974611134,47203.075405303302974611134,47203.075405303302974611134,0,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,NOx,CR,NOx（t）,426,426,0,0,426,0,258263.581691339551214976,258263.581691339551214976,258263.581691339551214976,0,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,CO,CS,CO（t）,426,426,0,0,426,0,371570.093290694556506339,371570.093290694556506339,371570.093290694556506339,0,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,PM10,CT,PM10（t）,426,426,0,0,426,0,31159.682135167960649611582,31159.682135167960649611582,21864.725432496436287665575,270,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,PM2.5,CU,PM2.5（t）,426,426,0,0,426,0,21864.725432496436287665575,21864.725432496436287665575,49.280835019281691249253,426,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,BC,CV,BC（t）,426,426,0,0,426,0,49.280835019281691249253,49.280835019281691249253,11.2594829350826248902616,265,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,OC,CW,OC（t）,426,426,0,0,426,0,11.2594829350826248902616,11.2594829350826248902616,8986.525374233460602540,426,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,VOC,CX,VOC（t）,426,426,0,0,426,0,8986.525374233460602540,8986.525374233460602540,31159.682135167960649611582,426,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/03_S3列与工作表顺序扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,NH3,CY,NH3（t）,426,426,0,0,426,0,5.700919209486166,5.700919209486166,5.700919209486166,0,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,SO2,BX,SO2（t）,4160,4160,0,0,4160,0,17215.13934762155564209022909,17215.13934762155564209022909,17215.13934762155564209022909,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,NOx,BY,NOx（t）,4160,4160,0,0,4160,0,20338.214988824201861801,20338.214988824201861801,20338.214988824201861801,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,CO,BZ,CO（t）,4160,4160,0,0,4160,0,21259.66059792804542789,21259.66059792804542789,21259.66059792804542789,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,PM10,CA,PM10（t）,4160,4160,0,0,4160,0,31973.7683658100434690687,31973.7683658100434690687,11251.8021733121626438487,295,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,PM2.5,CB,PM2.5（t）,4160,4160,0,0,4160,0,11251.8021733121626438487,11251.8021733121626438487,254.5726739224426191851,4140,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,BC,CC,BC（t）,4160,4160,0,0,4160,0,254.5726739224426191851,254.5726739224426191851,45.3498132760412552574,813,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,OC,CD,OC（t）,4160,4160,0,0,4160,0,45.3498132760412552574,45.3498132760412552574,9444.9663670854563948011,4140,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,VOC,CE,VOC（t）,4160,4160,0,0,4160,0,9444.9663670854563948011,9444.9663670854563948011,31973.7683658100434690687,4140,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,NH3,CF,NH3（t）,4160,4160,0,0,4160,0,0,0.0,0.0,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,SO2,CN,SO2（t）,4160,4160,0,0,4160,0,3344.6504901994471154239,3344.6504901994471154239,3344.6504901994471154239,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,NOx,CO,NOx（t）,4160,4160,0,0,4160,0,12436.778857330099626015,12436.778857330099626015,12436.778857330099626015,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,CO,CP,CO（t）,4160,4160,0,0,4160,0,21259.66059792804542789,21259.66059792804542789,21259.66059792804542789,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,PM10,CQ,PM10（t）,4160,4160,0,0,4160,0,3746.48844981389744985401,3746.48844981389744985401,2287.92513664713407585851,295,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,PM2.5,CR,PM2.5（t）,4160,4160,0,0,4160,0,2287.92513664713407585851,2287.92513664713407585851,76.81907817215849251781,4140,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,BC,CS,BC（t）,4160,4160,0,0,4160,0,76.81907817215849251781,76.81907817215849251781,19.522628844686349934992,813,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,OC,CT,OC（t）,4160,4160,0,0,4160,0,19.522628844686349934992,19.522628844686349934992,7092.0003670854563948011,4140,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,VOC,CU,VOC（t）,4160,4159,1,0,4159,1,7092.0003670854563948011,7092.0003670854563948011,3746.48844981389744985401,4140,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,NH3,CV,NH3（t）,4160,4160,0,0,4160,0,0,0.0,0.0,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,SO2,CA,SO2（t）,426,426,0,0,426,0,1805901.764434095690417243,1805901.764434095690417243,1805901.764434095690417243,0,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,NOx,CB,NOx（t）,426,426,0,0,426,0,1280726.65935851777990356,1280726.65935851777990356,1280726.65935851777990356,0,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,CO,CC,CO（t）,426,426,0,0,426,0,371570.093290694556506339,371570.093290694556506339,371570.093290694556506339,0,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,PM10,CD,PM10（t）,426,426,0,0,426,0,4309249.723288352615864464,4309249.723288352615864464,1108806.245484273025965664,254,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,PM2.5,CE,PM2.5（t）,426,426,0,0,426,0,1108806.245484273025965664,1108806.245484273025965664,2226.96495132664029463237,426,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,BC,CF,BC（t）,426,426,0,0,426,0,2226.96495132664029463237,2226.96495132664029463237,18.34844957065612779407,265,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,OC,CG,OC（t）,426,426,0,0,426,0,18.34844957065612779407,18.34844957065612779407,8986.525374233460602540,426,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,VOC,CH,VOC（t）,426,426,0,0,426,0,8986.525374233460602540,8986.525374233460602540,4309249.723288352615864464,426,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,NH3,CI,NH3（t）,426,426,0,0,426,0,5.700919209486166,5.700919209486166,5.700919209486166,0,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,SO2,CQ,SO2（t）,426,426,0,0,426,0,47203.075405303302974611134,47203.075405303302974611134,47203.075405303302974611134,0,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,NOx,CR,NOx（t）,426,426,0,0,426,0,258263.581691339551214976,258263.581691339551214976,258263.581691339551214976,0,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,CO,CS,CO（t）,426,426,0,0,426,0,371570.093290694556506339,371570.093290694556506339,371570.093290694556506339,0,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,PM10,CT,PM10（t）,426,426,0,0,426,0,47034.266138329450623611582,47034.266138329450623611582,21864.725432496436287665575,270,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,PM2.5,CU,PM2.5（t）,426,426,0,0,426,0,21864.725432496436287665575,21864.725432496436287665575,49.280835019281691249253,426,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,BC,CV,BC（t）,426,426,0,0,426,0,49.280835019281691249253,49.280835019281691249253,11.2594829350826248902616,265,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,OC,CW,OC（t）,426,426,0,0,426,0,11.2594829350826248902616,11.2594829350826248902616,8986.525374233460602540,426,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,VOC,CX,VOC（t）,426,426,0,0,426,0,8986.525374233460602540,8986.525374233460602540,47034.266138329450623611582,426,426,0,True
实验结果/03_实验B_输入不变性与异常处置/01_B1整体输入扰动/04_S4组合扰动/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,NH3,CY,NH3（t）,426,425,1,0,425,1,5.700919209486166,5.700919209486166,5.700919209486166,0,426,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,SO2,BX,SO2（t）,4160,4154,6,0,4154,6,17171.86580111755564809022909,17171.86580111755564809022909,17171.86580111755564809022909,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,NOx,BY,NOx（t）,4160,4157,3,0,4157,3,20335.218994724201861801,20335.218994724201861801,20335.218994724201861801,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,CO,BZ,CO（t）,4160,4157,3,0,4157,3,21257.79706092804542789,21257.79706092804542789,21257.79706092804542789,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,PM10,CA,PM10（t）,4160,4151,9,0,4151,9,31927.2319311100434690687,31927.2319311100434690687,11235.4864681121626438487,289,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,PM2.5,CB,PM2.5（t）,4160,4151,9,0,4151,9,11235.4864681121626438487,11235.4864681121626438487,251.3181338224426191851,4131,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,BC,CC,BC（t）,4160,4151,9,0,4151,9,251.3181338224426191851,251.3181338224426191851,44.6989052560412552574,807,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,OC,CD,OC（t）,4160,4151,9,0,4151,9,44.6989052560412552574,44.6989052560412552574,9444.7943482854563948011,4137,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,VOC,CE,VOC（t）,4160,4157,3,0,4157,3,9444.7943482854563948011,9444.7943482854563948011,31927.2319311100434690687,4137,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,generation,NH3,CF,NH3（t）,4160,4157,3,0,4157,3,0,0.0,0.0,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,SO2,CN,SO2（t）,4160,4154,6,0,4154,6,3324.6140111354471154239,3324.6140111354471154239,3324.6140111354471154239,0,4160,0,True
